ID,Kanji,Old_Kanji,Radical,Year of Inclusion,Strokes,Grade,JLPT-test,Name of Radical,English Meaning,Tamil Meaning,Reading within Joyo,Reading beyond Joyo,Kanji Classification,On within Joyo,Kun within Joyo,Stroke Order Image
1669,般,,舟,1981,10,7,2,"Fune, Funehen",generally,பொதுவாக,ハン,,会意 Com. Ideographic,han,-,般.gif
1670,販,,貝,1981,11,7,2,"Kai, Kaihen",marketing,சந்தைப்படுத்தல்,ハン,,形声 Phonetic,han,-,販.gif
1671,斑,,文,2010,12,7,0,Bun,blemish,குறை,ハン,まだら、ふ,会意 Com. Ideographic,han,-,斑.gif
1673,搬,,手,1981,13,7,1,Tehen,conveyor,கொண்டு செல்லும் பெட்டி,ハン,,形声 Phonetic,han,-,搬.gif
1674,煩,,火,1981,13,7,1,"Hi, Hihen, Renga",anxiety,கவலை,ハン、[ボン]、わずら-う、わずら-わす,,会意 Com. Ideographic,"han, [bon]","wazura(u), wazura(wasu)",煩.gif
1675,頒,,頁,1981,13,7,1,Oogai,partition,பிரிவு,ハン,,形声 Phonetic,han,-,頒.gif
1676,範,,竹,1981,15,7,1,"Take, Takekanmuri",pattern,மாதிரி,ハン,のり,形声 Phonetic,han,-,範.gif
1677,繁,繁 [4],糸,1981,16,7,1,"Ito, Itohen",luxuriant,செழித்த,ハン,しげ,会意 Com. Ideographic,han,-,繁.gif
1678,藩,,艸,1981,18,7,1,Kusakanmuri,clan,குலம்,ハン,,形声 Phonetic,han,-,藩.gif
1681,蛮,蠻,虫,1981,12,7,1,"Mushi, Mushihen",barbarian,அரசன்,バン,,形声 Phonetic,ban,-,蛮.gif
1682,盤,,皿,1981,15,7,1,Sara,tray,தட்டு,バン,ハン,形声 Phonetic,ban,-,盤.gif
1685,妃,,女,1981,6,7,1,"Onna, Onnahen",queen,அரசி,ヒ,,会意 Com. Ideographic,hi,-,妃.gif
1688,彼,,彳,1981,8,7,3,Gyooninben,he,அவர்,ヒ、かれ、[かの],か,仮借 Loan,hi,"kare, [kano]",彼.gif
1689,披,,手,1981,8,7,1,Tehen,expose,வெளிக்காட்டு,ヒ,,形声 Phonetic,hi,-,披.gif
1692,卑,卑 [4],十,1981,9,7,1,Juu,lowly,தாழ்ந்த,ヒ、いや-しい、いや-しむ、いや-しめる,,会意 Com. Ideographic,hi,"iya(shii), iya(shimu), iya(shimeru)",卑.gif
1694,疲,,疒,1981,10,7,3,Yamaidare,exhausted,சோர்ந்த,ヒ、つか-れる,,形声 Phonetic,hi,tsuka(reru),疲.gif
1696,被,,衣,1981,10,7,2,"Koromo, Koromohen",incur,சுமை ஏற்று,ヒ、こうむ-る,かず、かぶ,形声 Phonetic,hi,koomu(ru),被.gif
1698,扉,,戶,1981,12,7,1,"To, Tokanmuri",front door,முன் வாசல்,ヒ、とびら,,形声 Phonetic,hi,tobira,扉.gif
1700,碑,碑 [4],石,1981,14,7,1,"Ishi, Ishihen",tombstone,கல்லறைக் கல்,ヒ,いしぶみ,形声 Phonetic,hi,-,碑.gif
1701,罷,,网,1981,15,7,1,Amigashira,quit,விலகு,ヒ,まか、や,会意 Com. Ideographic,hi,-,罷.gif
1702,避,,辵,1981,16,7,1,Shinnyoo,evade,தவிர்த்து ஓடு,ヒ、さ-ける,,形声 Phonetic,hi,sa(keru),避.gif
1703,尾,,尸,1981,7,7,1,Shikabane,tail,வால்,ビ、お,ミ,象形 Pictographic,bi,o,尾.gif
1704,眉,,目,2010,9,7,1,"Me, Mehen",eyebrow,புருவம்,ビ、[ミ]、まゆ,,象形 Pictographic,"bi, [mi]",mayu,眉.gif
1707,微,,彳,1981,13,7,1,Gyooninben,delicate,மென்மையான,ビ,ミ、かす,形声 Phonetic,bi,-,微.gif
1709,膝,,肉,2010,15,7,0,"Niku, Nikuzuki",knee,முழங்கால்,ひざ,シツ、シッ,形声 Phonetic,-,hiza,膝.gif
1710,肘,,肉,2010,7,7,0,"Niku, Nikuzuki",elbow,முழங்கை,ひじ,チュウ,形声 Phonetic,-,hiji,肘.gif
1711,匹,,匸,1981,4,7,2,Kakushigamae,equal,சமம்,ヒツ、ひき,ピキ,象形 Pictographic,hitsu,hiki,匹.gif
1713,泌,,水,1981,8,7,1,"Mizu, Sanzui, Shitamizu",ooze,சுரந்து வெளியேறு,ヒツ、ヒ,,形声 Phonetic,"hitsu, hi",-,泌.gif
1715,姫,,女,1981,10,7,1,"Onna, Onnahen",princess,இளவரசி,ひめ,キ,会意 Com. Ideographic,-,hime,姫.gif
1722,漂,,水,1981,14,7,1,"Mizu, Sanzui, Shitamizu",drift,மிதந்து செல்,ヒョウ、ただよ-う,,形声 Phonetic,hyoo,tadayo(u),漂.gif
1724,苗,,艸,1981,8,7,1,Kusakanmuri,seedling,நாற்று,ビョウ、なえ、[なわ],ミョウ,会意 Com. Ideographic,byoo,"nae, [nawa]",苗.gif
1727,描,,手,1981,11,7,1,Tehen,sketch,வரைவு,ビョウ、えが-く、か-く,,形声 Phonetic,byoo,"ega(ku), ka(ku)",描.gif
1728,猫,,犬,1981,11,7,3,"Inu, Kemonohen",cat,பூனை,ビョウ、ねこ,ミョウ,形声 Phonetic,byoo,neko,猫.gif
1730,浜,濱,水,1981,10,7,1,"Mizu, Sanzui, Shitamizu",seacoast,கடற்கரை,ヒン、はま,,形声 Phonetic,hin,hama,浜.gif
1732,賓,賓 [4],貝,1981,15,7,1,"Kai, Kaihen",V.I.P.,மிக முக்கியமானவர்,ヒン,まろうど,会意 Com. Ideographic,hin,-,賓.gif
1733,頻,頻 [4],頁,1981,17,7,1,Oogai,repeatedly,மீண்டும் மீண்டும்,ヒン,しき,会意 Com. Ideographic,hin,-,頻.gif
1734,敏,敏 [4],攴,1981,10,7,1,Nobun,cleverness,திறமை,ビン,さと、と、ざと,会意 Com. Ideographic,bin,-,敏.gif
1735,瓶,甁,瓦,1981,11,7,1,Kawara,flower pot,மலர்தொட்டி,ビン,ヘイ、かめ、がめ,形声 Phonetic,bin,-,瓶.gif
1741,扶,,手,1981,7,7,1,Tehen,aid,உதவி,フ,,形声 Phonetic,fu,-,扶.gif
1743,怖,,心,1981,8,7,3,"Kokoro, Risshinben, Shitagokoro",dreadful,பயங்கரமான,フ、こわ-い,,形声 Phonetic,fu,kowa(i),怖.gif
1744,阜,,阜,2010,8,7,0,Kozatohen,mound,மேடு,[フ],おか,象形 Pictographic,[fu],-,阜.gif
1745,附,,阜,1981,8,7,1,Kozatohen,affixed,இணைத்து வை,フ,つ、づ,形声 Phonetic,fu,-,附.gif
1746,訃,,言,2010,9,7,0,"Gon, Gonben",obituary,இறப்புச் செய்தி,フ,,形声 Phonetic,fu,-,訃.gif
1748,赴,,走,1981,9,7,1,"Hashiru, Soonyoo",proceed,தொடர்ந்து செல்,フ、おもむ-く,,形声 Phonetic,fu,omomu(ku),赴.gif
1749,浮,,水,1981,10,7,3,"Mizu, Sanzui, Shitamizu",floating,மிதந்து நிற்கு,フ、う-く、う-かれる、う-かぶ、う-かべる,,形声 Phonetic,fu,"u(ku), u(kareru), u(kabu), u(kaberu)",浮.gif
1751,符,,竹,1981,11,7,2,"Take, Takekanmuri",token,அடையாளக் குறி,フ,,形声 Phonetic,fu,-,符.gif
1753,普,,日,1981,12,7,2,"Nichi, Nichihen",universal,பொதுவான,フ,あまね,会意 Com. Ideographic,fu,-,普.gif
1754,腐,,肉,1981,14,7,1,"Niku, Nikuzuki",rot,அழுகல்,フ、くさ-る、くさ-れる、くさ-らす,,形声 Phonetic,fu,"kusa(ru), kusa(reru), kusa(rasu)",腐.gif
1755,敷,,攴,1981,15,7,1,Nobun,spread,பரவுதல்,フ、し-く,,形声 Phonetic,fu,shi(ku),敷.gif
1756,膚,,肉,1981,15,7,2,"Niku, Nikuzuki",skin,தோல்,フ,はだ,形声 Phonetic,fu,-,膚.gif
1757,賦,,貝,1981,15,7,1,"Kai, Kaihen",levy,வரி விதி,フ,,形声 Phonetic,fu,-,賦.gif
1758,譜,,言,1981,19,7,1,"Gon, Gonben",musical score,இசைத் தாள்,フ,,形声 Phonetic,fu,-,譜.gif
1759,侮,侮 [4],人,1981,8,7,1,"Hito, Ninben, Hitoyane",scorn,இகழ்,ブ、あなど-る,,形声 Phonetic,bu,anado(ru),侮.gif
1762,舞,,舛,1981,15,7,3,Maiashi,dance,நடனம்,ブ、ま-う、まい,,会意 Com. Ideographic,bu,"ma(u), mai",舞.gif
1763,封,,寸,1981,9,7,2,Sun,seal,முத்திரை,フウ、ホウ,,会意 Com. Ideographic,"fuu, hoo",-,封.gif
1765,伏,,人,1981,6,7,1,"Hito, Ninben, Hitoyane",prostrated,பணிந்த,フク、ふ-せる、ふ-す,,会意 Com. Ideographic,fuku,"fu(seru), fu(su)",伏.gif
1768,幅,,巾,1981,12,7,2,"Haba, Kinben",breadth,அகலம்,フク、はば,,形声 Phonetic,fuku,haba,幅.gif
1773,覆,,襾,1981,18,7,1,Nishi,capsize,மூழ்கடித்து கவிழ்,フク、おお-う、くつがえ-す、くつがえ-る,フ,形声 Phonetic,fuku,"oo(u), kutsugae(su), kutsugae(ru)",覆.gif
1774,払,拂,手,1981,5,7,3,Tehen,pay,செலுத்து,フツ、はら-う,,形声 Phonetic,futsu,hara(u),払.gif
1775,沸,,水,1981,8,7,2,"Mizu, Sanzui, Shitamizu",seethe,கொதித்து எழு,フツ、わ-く、わ-かす,,形声 Phonetic,futsu,"wa(ku), wa(kasu)",沸.gif
1779,紛,,糸,1981,10,7,1,"Ito, Itohen",distract,மனதைச் சிதறு,フン、まぎ-れる、まぎ-らす、まぎ-らわす、まぎ-らわしい,まが,形声 Phonetic,fun,"magi(reru), magi(rasu), magi(rawasu), magi(rawashii)",紛.gif
1780,雰,,雨,1981,12,7,1,"Ame, Amekanmuri",atmosphere,வானிலை,フン,きり,形声 Phonetic,fun,-,雰.gif
1781,噴,,口,1981,15,7,1,"Kuchi, Kuchihen",erupt,வெடிப்பு,フン、ふ-く,,形声 Phonetic,fun,fu(ku),噴.gif
1782,墳,,土,1981,15,7,1,"Tsuchi, Tsuchihen",tomb,கல்லறை,フン,,形声 Phonetic,fun,-,墳.gif
1783,憤,,心,1981,15,7,1,"Kokoro, Risshinben, Shitagokoro",aroused,உயிர்ப்படைந்த,フン、いきどお-る,,形声 Phonetic,fun,ikidoo(ru),憤.gif
1788,丙,,一,1981,5,7,1,Ichi,third class,மூன்றாம் வகுப்பு,ヘイ,ひのえ,象形 Pictographic,hei,-,丙.gif
1791,併,倂,人,1981,8,7,1,"Hito, Ninben, Hitoyane",join,சேர்,ヘイ、あわ-せる,しか,形声 Phonetic,hei,awa(seru),併.gif
1793,柄,,木,1981,9,7,1,"Ki, Kihen",design,வடிவமை,ヘイ、がら、え,,形声 Phonetic,hei,"gara, e",柄.gif
1796,塀,塀 [4],土,1981,12,7,1,"Tsuchi, Tsuchihen",fence,வேலி,ヘイ,,形声 Phonetic,hei,-,塀.gif
1797,幣,,巾,1981,15,7,1,"Haba, Kinben",cash,பணம்,ヘイ,ぬさ,形声 Phonetic,hei,-,幣.gif
1798,弊,,廾,1981,15,7,1,"Komanuki, Nijuuashi",abuse,துஷ்பிரயோகம் செய்,ヘイ,,形声 Phonetic,hei,-,弊.gif
1799,蔽,,艸,2010,15,7,0,Kusakanmuri,cover,மூடு,ヘイ,おお,形声 Phonetic,hei,-,蔽.gif
1800,餅,餠,食,2010,15,7,0,"Shoku, Shokuhen",mochi rice cake,அரிசி மொச்சை,ヘイ、もち,,形声 Phonetic,hei,mochi,餅.gif
1802,壁,,土,1981,16,7,2,"Tsuchi, Tsuchihen",wall,சுவர்,ヘキ、かべ,,形声 Phonetic,heki,kabe,壁.gif
1803,璧,,玉,2010,18,7,0,"Tama, Oo",sphere,கோளம்,ヘキ,,形声 Phonetic,heki,-,璧.gif
1804,癖,,疒,1981,18,7,1,Yamaidare,mannerism,பழக்கவழக்கம்,ヘキ、くせ,,形声 Phonetic,heki,kuse,癖.gif
1806,蔑,,艸,2010,14,7,0,Kusakanmuri,ignore,கவனி மறை,ベツ、さげす-む,,会意 Com. Ideographic,betsu,sagesu(mu),蔑.gif
1811,偏,,人,1981,11,7,1,"Hito, Ninben, Hitoyane",partial,பகுதி,ヘン、かたよ-る,,形声 Phonetic,hen,katayo(ru),偏.gif
1812,遍,,辵,1981,12,7,1,Shinnyoo,everywhere,எங்கும்,ヘン,あまね,形声 Phonetic,hen,-,遍.gif
1819,哺,,口,2010,10,7,0,"Kuchi, Kuchihen",suckle,பால் ஊட்டு,ホ,,形声 Phonetic,ho,-,哺.gif
1820,捕,,手,1981,10,7,3,Tehen,catch,பிடி,ホ、と-らえる、と-らわれる、と-る、つか-まえる、つか-まる,,形声 Phonetic,ho,"to(raeru), to(rawareru), to(ru), tsuka(maeru), tsuka(maru)",捕.gif
1822,舗,,舌,1981,15,7,1,"Hito, Ninben, Hitoyane",pavement,பாதை,ホ,,形声 Phonetic,ho,-,舗.gif
1824,募,,力,1981,12,7,2,Chikara,recruit,ஆள் சேர்த்து கொள்,ボ、つの-る,,形声 Phonetic,bo,tsuno(ru),募.gif
1826,慕,,心,1981,14,7,1,"Kokoro, Risshinben, Shitagokoro",pining,ஏக்கம்,ボ、した-う,,形声 Phonetic,bo,shita(u),慕.gif
1828,簿,,竹,1981,19,7,1,"Take, Takekanmuri",register,பதிவு செய்,ボ,,形声 Phonetic,bo,-,簿.gif
1831,芳,,艸,1981,7,7,1,Kusakanmuri,perfume,நறுமணம்,ホウ、かんば-しい,かお,形声 Phonetic,hoo,kanba(shii),芳.gif
1832,邦,,邑,1981,7,7,1,Oozato,home country,தாய்நாடு,ホウ,くに,形声 Phonetic,hoo,-,邦.gif
1833,奉,,大,1981,8,7,1,Dai,observance,பின்பற்று,ホウ、[ブ]、たてまつ-る,,会意 Com. Ideographic,"hoo, [bu]",tatematsu(ru),奉.gif
1835,抱,,手,1981,8,7,3,Tehen,embrace,அணைத்து கொள்,ホウ、だ-く、いだ-く、かか-える,,形声 Phonetic,hoo,"da(ku), ida(ku), kaka(eru)",抱.gif
1838,泡,,水,1981,8,7,1,"Mizu, Sanzui, Shitamizu",bubbles,குமிழ்கள்,ホウ、あわ,,形声 Phonetic,hoo,awa,泡.gif
1839,胞,,肉,1981,9,7,1,"Niku, Nikuzuki",placenta,நஞ்சுக்கொடி,ホウ,,形声 Phonetic,hoo,-,胞.gif
1840,俸,,人,1981,10,7,1,"Hito, Ninben, Hitoyane",salary,சம்பளம்,ホウ,,形声 Phonetic,hoo,-,俸.gif
1841,倣,,人,1981,10,7,1,"Hito, Ninben, Hitoyane",emulate,போல் நட,ホウ、なら-う,,形声 Phonetic,hoo,nara(u),倣.gif
1842,峰,,山,1981,10,7,1,"Yama, Yamahen",summit,உச்சி,ホウ、みね,ブ、プ,形声 Phonetic,hoo,mine,峰.gif
1843,砲,,石,1981,10,7,1,"Ishi, Ishihen",cannon,பீரங்கி,ホウ,,形声 Phonetic,hoo,-,砲.gif
1844,崩,,山,1981,11,7,1,"Yama, Yamahen",crumble,சிதறி விழு,ホウ、くず-れる、くず-す,,形声 Phonetic,hoo,"kuzu(reru), kuzu(su)",崩.gif
1847,蜂,,虫,2010,13,7,0,"Mushi, Mushihen",bee,தேனீ,ホウ、はち,,形声 Phonetic,hoo,hachi,蜂.gif
1849,飽,,食,1981,13,7,1,"Shoku, Shokuhen",sated,நிறைந்தது,ホウ、あ-きる、あ-かす,,形声 Phonetic,hoo,"a(kiru), a(kasu)",飽.gif
1850,褒,襃,衣,1981,15,7,1,"Koromo, Koromohen",praise,புகழ் கூறு,ホウ、ほ-める,,形声 Phonetic,hoo,ho(meru),褒.gif
1851,縫,,糸,1981,16,7,1,"Ito, Itohen",sew,தையல் செய்,ホウ、ぬ-う,,形声 Phonetic,hoo,nu(u),縫.gif
1853,乏,,丿,1981,4,7,1,No,scarce,அரிதான,ボウ、とぼ-しい,,象形 Pictographic,boo,tobo(shii),乏.gif
1854,忙,,心,1981,6,7,3,"Kokoro, Risshinben, Shitagokoro",busy,பணிபுரிந்த,ボウ、いそが-しい,,形声 Phonetic,boo,isoga(shii),忙.gif
1855,坊,,土,1981,7,7,0,"Tsuchi, Tsuchihen",boy,ஆண் குழந்தை,ボウ、[ボッ],,形声 Phonetic,"boo, [boQ]",-,坊.gif
1856,妨,,女,1981,7,7,1,"Onna, Onnahen",disturb,கலக்கு,ボウ、さまた-げる,,形声 Phonetic,boo,samata(geru),妨.gif
1859,房,,戶,1981,8,7,1,"To, Tokanmuri",tassel,குஞ்சம்,ボウ、ふさ,ホウ,形声 Phonetic,boo,fusa,房.gif
1860,肪,,肉,1981,8,7,1,"Niku, Nikuzuki",obese,கொழுத்த,ボウ,,形声 Phonetic,boo,-,肪.gif
1861,某,,木,1981,9,7,1,"Ki, Kihen",so-and-so,அவ்வளவும்தான்,ボウ,,会意 Com. Ideographic,boo,-,某.gif
1862,冒,,冂,1981,9,7,1,Hirabi,risk,ஆபத்து,ボウ、おか-す,,会意 Com. Ideographic,boo,oka(su),冒.gif
1863,剖,,刀,1981,10,7,1,"Katana, Rittoo",divide,பிரி,ボウ,,形声 Phonetic,boo,-,剖.gif
1864,紡,,糸,1981,10,7,1,"Ito, Itohen",spinning,நூற்பு,ボウ、つむ-ぐ,,形声 Phonetic,boo,tsumu(gu),紡.gif
1866,傍,,人,1981,12,7,1,"Hito, Ninben, Hitoyane",bystander,பார்வையாளர்,ボウ、かたわ-ら,ホウ,形声 Phonetic,boo,katawa(ra),傍.gif
1867,帽,,巾,1981,12,7,2,"Haba, Kinben",cap,தொப்பி,ボウ,,形声 Phonetic,boo,-,帽.gif
1870,貌,,豸,2010,14,7,0,"Mujina, Mujinahen",appearance,தோற்றம்,ボウ,かたち,象形 Pictographic,boo,-,貌.gif
1872,膨,,肉,1981,16,7,1,"Niku, Nikuzuki",swell,வீங்கி எழு,ボウ、ふく-らむ、ふく-れる,,形声 Phonetic,boo,"fuku(ramu), fuku(reru)",膨.gif
1873,謀,,言,1981,16,7,1,"Gon, Gonben",conspire,சதி செய்,ボウ、[ム]、はか-る,,形声 Phonetic,"boo, [mu]",haka(ru),謀.gif
1874,頬,,頁,2010,16,7,0,Oogai,cheek,கன்னம்,ほお,キョウ、ほほ,形声 Phonetic,hoo,-,頬.gif
1877,朴,,木,1981,6,7,1,"Ki, Kihen",crude,மூலமான,ボク,ほお,形声 Phonetic,boku,-,朴.gif
1879,睦,,目,2010,13,7,1,"Me, Mehen",harmonious,இணக்கமான,ボク,むつ,形声 Phonetic,boku,-,睦.gif
1880,僕,,人,1981,14,7,1,"Hito, Ninben, Hitoyane",me,நான்,ボク,,形声 Phonetic,boku,-,僕.gif
1881,墨,墨 [4],土,1981,14,7,1,"Tsuchi, Tsuchihen",black ink,கருமை மை,ボク、すみ,,会意 Com. Ideographic,boku,sumi,墨.gif
1882,撲,,手,1981,15,7,1,Tehen,slap,அறை,ボク,,形声 Phonetic,boku,-,撲.gif
1883,没,沒,水,1981,7,7,1,"Mizu, Sanzui, Shitamizu",drown,மூழ்கு,ボツ,モツ、モッ,形声 Phonetic,botsu,-,没.gif
1884,勃,,力,2010,9,7,0,Chikara,rise,எழு,ボツ,,形声 Phonetic,botsu,-,勃.gif
1885,堀,,土,1981,11,7,1,"Tsuchi, Tsuchihen",ditch,கால்வாய்,ほり,ほ,形声 Phonetic,-,hori,堀.gif
1887,奔,,大,1981,8,7,1,Dai,bustle,முனைச்சல்,ホン,,会意 Com. Ideographic,hon,-,奔.gif
1888,翻,飜,飛,1981,18,7,1,Hane,flip,மடக்கு,ホン、ひるがえ-る、ひるがえ-す,,形声 Phonetic,hon,"hirugae(ru), hirugae(su)",翻.gif
1889,凡,,几,1981,3,7,1,Tsukue,mediocre,மிக சராசரி,ボン、[ハン],,象形 Pictographic,"bon, [han]",-,凡.gif
1890,盆,,皿,1981,9,7,1,Sara,basin,கிண்ணம்,ボン,,形声 Phonetic,bon,-,盆.gif
1891,麻,,麻,1981,11,7,1,Asa,hemp,சணல்,マ、あさ,,会意 Com. Ideographic,ma,asa,麻.gif
1892,摩,,手,1981,15,7,1,Te,chafe,உரசல்,マ,す,形声 Phonetic,ma,-,摩.gif
1893,磨,,石,1981,16,7,2,"Ishi, Ishihen",grind,அரை,マ、みが-く,,形声 Phonetic,ma,miga(ku),磨.gif
1894,魔,,鬼,1981,21,7,1,"Oni, Kinyoo",witch,சூனியக்காரி,マ,,形声 Phonetic,ma,-,魔.gif
1898,昧,,日,2010,9,7,0,"Nichi, Nichihen",foolish,முட்டாள்,マイ,,形声 Phonetic,mai,-,昧.gif
1899,埋,,土,1981,10,7,2,"Tsuchi, Tsuchihen",bury,புதை,マイ、う-める、う-まる、う-もれる,,形声 Phonetic,mai,"u(meru), u(maru), u(moreru)",埋.gif
1901,膜,,肉,1981,14,7,1,"Niku, Nikuzuki",membrane,சவ்வு,マク,,形声 Phonetic,maku,-,膜.gif
1902,枕,,木,2010,8,7,0,"Ki, Kihen",pillow,தலையணை,まくら,チン,形声 Phonetic,-,makura,枕.gif
1903,又,,又,1981,2,7,1,Mata,or again,அல்லது மீண்டும்,また,,象形 Pictographic,-,mata,又.gif
1905,抹,,手,1981,8,7,1,Tehen,rub,அரைத்து உரசு,マツ,,形声 Phonetic,matsu,-,抹.gif
1908,慢,,心,1981,14,7,1,"Kokoro, Risshinben, Shitagokoro",ridicule,இகழ்,マン,,形声 Phonetic,man,-,慢.gif
1909,漫,,水,1981,14,7,1,"Mizu, Sanzui, Shitamizu",cartoon,கார்ட்டூன்,マン,,形声 Phonetic,man,-,漫.gif
1912,魅,,鬼,1981,15,7,1,"Oni, Kinyoo",fascination,மயக்கம்,ミ,,会意 Com. Ideographic,mi,-,魅.gif
1913,岬,,山,1981,8,7,1,"Yama, Yamahen",headland,தலைநுனி,みさき,,形声 Phonetic,-,misaki,岬.gif
1915,蜜,,虫,2010,14,7,0,"Mushi, Mushihen",honey,தேன்,ミツ,,形声 Phonetic,mitsu,-,蜜.gif
1917,妙,,女,1981,7,7,1,"Onna, Onnahen",exquisite,அழகிய,ミョウ,たえ,形声 Phonetic,myoo,-,妙.gif
1919,眠,,目,1981,10,7,3,"Me, Mehen",sleep,தூங்கு,ミン、ねむ-る、ねむ-い,,形声 Phonetic,min,"nemu(ru), nemu(i)",眠.gif
1920,矛,,矛,1981,5,7,1,Hoko,halberd,கலப்பை ஆயுதம்,ム、ほこ,,象形 Pictographic,mu,hoko,矛.gif
1924,霧,,雨,1981,19,7,1,"Ame, Amekanmuri",fog,மூடுபனி,ム、きり,,形声 Phonetic,mu,kiri,霧.gif
1925,娘,,女,1981,10,7,3,"Onna, Onnahen",daughter,மகள்,むすめ,,形声 Phonetic,-,musume,娘.gif
1930,冥,,冖,2010,10,7,0,Wakanmuri,dark,இருள்,メイ、ミョウ,,象形 Pictographic,"mei, myoo",-,冥.gif
1932,銘,,金,1981,14,7,1,"Kane, Kanehen",inscription,சிற்ப எழுத்து,メイ,,形声 Phonetic,mei,-,銘.gif
1934,滅,,水,1981,13,7,1,"Mizu, Sanzui, Shitamizu",destroy,அழி,メツ、ほろ-びる、ほろ-ぼす,メチ,形声 Phonetic,metsu,"horo(biru), horo(bosu)",滅.gif
1935,免,免 [4],儿,1981,8,7,1,Hitoashi,excuse,மன்னிப்பு சொல்,メン、まぬか-れる,,象形 Pictographic,men,manuka(reru),免.gif
1938,麺,麵,麥,2010,16,7,0,Mugi,noodles,நூடில்ஸ்,メン,,形声 Phonetic,men,-,麺.gif
1939,茂,,艸,1981,8,7,1,Kusakanmuri,overgrown,அதிக வளர்ந்த,モ、しげ-る,ム,形声 Phonetic,mo,shige(ru),茂.gif
1942,妄,,女,1981,6,7,1,"Onna, Onnahen",delusion,மாயை,モウ、ボウ,,形声 Phonetic,"moo, boo",-,妄.gif
1943,盲,,目,1981,8,7,1,"Me, Mehen",blind,குருடு,モウ,,形声 Phonetic,moo,-,盲.gif
1944,耗,,耒,1981,10,7,1,Sukihen,decrease,குறை,モウ、[コウ],,形声 Phonetic,"moo, [koo]",-,耗.gif
1945,猛,,犬,1981,11,7,1,"Inu, Kemonohen",fierce,கொடூரமான,モウ,たけだけ、たけ,形声 Phonetic,moo,-,猛.gif
1946,網,,糸,1981,14,7,1,"Ito, Itohen",netting,வலையமைப்பு,モウ、あみ,,形声 Phonetic,moo,ami,網.gif
1948,黙,默,黑,1981,15,7,1,Kuro,silence,அமைதி,モク、だま-る,もだ,形声 Phonetic,moku,dama(ru),黙.gif
1950,紋,,糸,1981,10,7,1,"Ito, Itohen",family crest,குடும்ப முத்திரை,モン,,形声 Phonetic,mon,-,紋.gif
